OrderID,Region,Category,OrderValue,Units,OrderDate
46587,East,Pet Supplies,3023.67,3,2025-11-06
46588,Northeast,Apparel,6513.1,3,2025-10-14
46589,Central,Groceries,4660.31,1,2025-09-28
46590,West,Apparel,7300.98,5,2025-11-25
46591,Northeast,Apparel,1869.61,5,2025-11-27
46592,North,Sports & Fitness,108.78,3,2025-10-31
46593,North,Stationery & Books,2093.49,2,2025-09-19
46594,North,Home,4581.08,4,2025-11-24
46595,West,Stationery & Books,7284.01,5,2025-09-06
46596,West,Toys & Games,6137.1,1,2025-11-09
46597,East,Home,4624.33,4,2025-10-22
46598,East,Home,267.1,3,2025-09-01
46599,South,Pet Supplies,6795.75,4,2025-10-24
46600,Northeast,Pharmacy,464.9,1,2025-09-07
46601,East,Pet Supplies,3306.05,3,2025-10-24
46602,Central,Toys & Games,7646.25,1,2025-11-03
46603,South,Pet Supplies,5381.17,4,2025-11-05
46604,West,Electronics,395.83,3,2025-09-26
46605,North,Pet Supplies,6019.7,3,2025-10-23
46606,East,Sports & Fitness,2173.58,4,2025-09-18
46607,South,Pharmacy,2249.6,3,2025-09-10
46608,South,Pharmacy,4740.89,5,2025-09-12
46609,South,Pet Supplies,187.33,2,2025-11-06
46610,Northeast,Home,4319.29,3,2025-09-15
46611,South,Stationery & Books,635.1,4,2025-11-09
46612,Central,Beauty & Personal Care,7358.73,2,2025-11-11
46613,West,Stationery & Books,329.49,1,2025-09-27
46614,South,Pet Supplies,759.16,3,2025-10-18
46615,North,Pet Supplies,6352.61,5,2025-10-03
46616,North,Home,6395.24,5,2025-10-17
46617,Central,Home,5155.61,4,2025-11-26
46618,South,Toys & Games,395.7,5,2025-11-28
46619,South,Groceries,57.89,4,2025-09-05
46620,West,Home,1107.9,2,2025-10-24
46621,Central,Toys & Games,123.34,4,2025-11-16
46622,West,Stationery & Books,133.19,3,2025-11-14
46623,South,Toys & Games,5967.29,4,2025-09-19
46624,West,Stationery & Books,332.17,1,2025-11-06
46625,South,Beauty & Personal Care,256.53,5,2025-09-08
46626,Central,Groceries,103.0,2,2025-10-02
46627,West,Groceries,2808.18,3,2025-11-12
46628,South,Groceries,180.5,2,2025-11-05
46629,Northeast,Pet Supplies,3229.38,4,2025-09-30
46630,North,Groceries,1582.74,2,2025-10-16
46631,South,Apparel,412.57,5,2025-11-04
46632,South,Stationery & Books,4778.12,1,2025-11-12
46633,West,Home,7231.61,5,2025-11-12
46634,West,Home,192.14,5,2025-11-06
46635,West,Beauty & Personal Care,462.74,5,2025-10-10
46636,West,Toys & Games,7512.56,3,2025-11-06
46637,South,Home,7184.37,3,2025-09-14
46638,East,Sports & Fitness,3275.28,4,2025-10-18
46639,South,Electronics,2105.31,3,2025-11-14
46640,Northeast,Groceries,392.37,3,2025-10-29
46641,East,Stationery & Books,3277.31,4,2025-11-22
46642,North,Pharmacy,7393.95,1,2025-10-13
46643,Northeast,Home,3236.99,3,2025-11-07
46644,North,Electronics,187.38,1,2025-10-30
46645,South,Beauty & Personal Care,754.53,5,2025-10-05
46646,Northeast,Pet Supplies,5513.04,1,2025-10-02
46647,West,Stationery & Books,720.16,3,2025-10-31
46648,West,Pet Supplies,132.39,1,2025-10-12
46649,Northeast,Apparel,4594.85,5,2025-11-21
46650,East,Home,175.51,1,2025-10-31
46651,South,Groceries,7193.07,3,2025-11-02
46652,East,Pharmacy,3752.26,5,2025-09-03
46653,North,Home,333.3,1,2025-10-26
46654,Central,Beauty & Personal Care,3363.62,5,2025-11-04
46655,West,Beauty & Personal Care,157.94,2,2025-11-06
46656,North,Sports & Fitness,4081.23,2,2025-10-12
46657,North,Electronics,4243.4,2,2025-10-22
46658,Northeast,Groceries,5431.22,4,2025-09-02
46659,East,Pharmacy,260.51,3,2025-10-06
46660,Northeast,Pharmacy,4385.54,5,2025-10-05
46661,North,Groceries,1945.88,3,2025-09-11
46662,Central,Apparel,4321.37,4,2025-11-01
46663,Central,Electronics,2001.47,1,2025-11-03
46664,Northeast,Apparel,758.85,4,2025-11-12
46665,South,Groceries,131.85,1,2025-11-07
46666,South,Pet Supplies,3655.1,4,2025-10-04
46667,North,Sports & Fitness,4441.04,1,2025-10-21
46668,West,Pharmacy,1639.62,2,2025-11-14
46669,East,Toys & Games,3395.2,3,2025-09-01
46670,Central,Home,6928.42,3,2025-10-30
46671,West,Beauty & Personal Care,3880.37,1,2025-11-01
46672,Central,Sports & Fitness,375.52,5,2025-10-13
46673,East,Electronics,6250.41,4,2025-10-12
46674,East,Beauty & Personal Care,1700.85,3,2025-11-13
46675,Northeast,Home,6237.31,2,2025-10-24
46676,East,Electronics,3225.47,5,2025-09-14
46677,Central,Beauty & Personal Care,3981.99,5,2025-09-01
46678,North,Electronics,1541.67,3,2025-10-03
46679,Northeast,Home,4520.69,3,2025-11-30
46680,North,Pharmacy,5806.61,3,2025-11-30
46681,West,Toys & Games,2306.6,1,2025-10-30
46682,North,Beauty & Personal Care,7087.53,4,2025-09-30
46683,East,Toys & Games,2560.0,4,2025-11-19
46684,West,Pet Supplies,6133.56,3,2025-11-23
46685,Central,Beauty & Personal Care,354.0,3,2025-11-17
46686,Northeast,Beauty & Personal Care,5216.92,3,2025-10-29
46687,North,Pharmacy,7851.2,5,2025-09-04
46688,West,Apparel,4860.59,5,2025-10-26
46689,East,Apparel,6813.41,4,2025-09-02
46690,North,Groceries,2951.3,5,2025-11-10
46691,East,Pharmacy,5036.39,4,2025-09-15
46692,Northeast,Stationery & Books,4612.64,2,2025-11-13
46693,West,Stationery & Books,472.19,5,2025-10-11
46694,Northeast,Groceries,321.73,1,2025-11-24
46695,Northeast,Pet Supplies,4876.84,5,2025-09-09
46696,North,Pet Supplies,4314.95,1,2025-09-09
46697,Central,Pet Supplies,4425.47,2,2025-11-18
46698,North,Pet Supplies,2144.82,2,2025-11-04
46699,Central,Sports & Fitness,2135.78,4,2025-10-03
46700,South,Beauty & Personal Care,282.69,2,2025-11-18
46701,Central,Electronics,458.19,5,2025-11-25
46702,West,Pharmacy,379.4,3,2025-10-02
46703,South,Stationery & Books,128.81,3,2025-10-26
46704,Central,Beauty & Personal Care,227.16,1,2025-09-02
46705,North,Apparel,3625.3,3,2025-09-03
46706,South,Pharmacy,4687.52,3,2025-10-28
46707,Northeast,Sports & Fitness,405.06,5,2025-10-02
46708,South,Sports & Fitness,5709.61,5,2025-10-02
46709,West,Sports & Fitness,109.72,3,2025-10-20
46710,East,Sports & Fitness,7465.75,5,2025-09-21
46711,South,Pet Supplies,472.64,3,2025-10-01
46712,Northeast,Pharmacy,5178.01,3,2025-11-14
46713,Central,Pharmacy,1781.55,4,2025-11-30
46714,West,Pet Supplies,6605.4,3,2025-10-22
46715,East,Electronics,5664.25,4,2025-10-26
46716,East,Groceries,4322.44,4,2025-10-03
46717,West,Groceries,2996.05,1,2025-11-28
46718,West,Pharmacy,2055.2,4,2025-10-24
46719,South,Beauty & Personal Care,4807.67,3,2025-10-04
46720,Northeast,Groceries,4346.71,1,2025-10-30
46721,North,Toys & Games,6774.27,2,2025-10-15
46722,Central,Apparel,5154.56,4,2025-11-05
46723,East,Toys & Games,4403.93,2,2025-11-21
46724,East,Apparel,4799.87,5,2025-10-23
46725,North,Pet Supplies,5813.32,2,2025-09-17
46726,Northeast,Electronics,3129.46,2,2025-10-28
46727,South,Apparel,4442.85,5,2025-11-15
46728,North,Stationery & Books,365.16,5,2025-10-28
46729,Central,Beauty & Personal Care,3194.0,4,2025-11-18
46730,East,Sports & Fitness,7096.52,3,2025-09-04
46731,South,Beauty & Personal Care,614.91,3,2025-09-03
46732,Central,Sports & Fitness,4169.02,5,2025-09-13
46733,Northeast,Pet Supplies,65.35,2,2025-10-31
46734,North,Sports & Fitness,1516.28,1,2025-09-20
46735,West,Beauty & Personal Care,1151.78,1,2025-10-23
46736,East,Pet Supplies,3241.47,4,2025-09-07
46737,Northeast,Toys & Games,3519.94,3,2025-10-10
46738,Northeast,Pet Supplies,2793.36,4,2025-11-03
46739,East,Toys & Games,3102.25,1,2025-09-17
46740,East,Apparel,328.68,4,2025-10-22
46741,Northeast,Stationery & Books,69.67,2,2025-10-15
46742,Northeast,Electronics,2036.86,5,2025-10-21
46743,West,Sports & Fitness,3155.58,2,2025-10-19
46744,Northeast,Electronics,3454.23,5,2025-10-14
46745,Central,Pharmacy,7719.69,3,2025-09-28
46746,Central,Groceries,4102.51,3,2025-10-07
46747,West,Toys & Games,1317.53,2,2025-11-07
46748,Central,Pharmacy,466.71,5,2025-11-05
46749,Northeast,Stationery & Books,6102.96,4,2025-10-15
46750,South,Stationery & Books,186.12,4,2025-10-09
46751,North,Home,2195.72,2,2025-10-20
46752,West,Electronics,3128.76,2,2025-11-26
46753,East,Toys & Games,440.32,1,2025-09-28
46754,North,Sports & Fitness,460.54,3,2025-10-16
46755,West,Apparel,7764.57,4,2025-10-22
46756,South,Pharmacy,755.04,1,2025-11-19
46757,Central,Pet Supplies,5894.52,1,2025-10-25
46758,North,Home,3242.15,3,2025-09-22
46759,West,Pharmacy,7379.26,4,2025-10-19
46760,South,Sports & Fitness,202.86,3,2025-11-10
46761,East,Groceries,383.53,4,2025-11-26
46762,East,Electronics,708.98,4,2025-10-06
46763,West,Pet Supplies,119.95,3,2025-09-23
46764,East,Apparel,1114.33,5,2025-09-19
46765,North,Electronics,3632.44,4,2025-10-01
46766,Northeast,Pet Supplies,4246.36,3,2025-11-01
46767,East,Apparel,212.91,3,2025-09-12
46768,Northeast,Groceries,7326.42,4,2025-11-15
46769,North,Sports & Fitness,4698.96,4,2025-11-02
46770,East,Pharmacy,412.4,2,2025-09-11
46771,Northeast,Toys & Games,819.46,1,2025-10-03
46772,West,Apparel,3384.96,4,2025-09-26
46773,Northeast,Apparel,117.46,2,2025-10-26
46774,North,Pharmacy,5770.5,4,2025-11-30
46775,Northeast,Groceries,5674.13,2,2025-11-10
46776,Central,Electronics,331.37,5,2025-11-16
46777,West,Electronics,6548.35,1,2025-11-12
46778,West,Beauty & Personal Care,5357.88,5,2025-10-25
46779,Central,Sports & Fitness,7242.31,3,2025-09-18
46780,South,Apparel,7522.69,4,2025-10-29
46781,Central,Beauty & Personal Care,93.11,2,2025-10-16
46782,Central,Home,97.3,1,2025-10-01
46783,North,Groceries,178.32,3,2025-09-12
46784,West,Toys & Games,437.87,5,2025-11-14
46785,South,Apparel,2492.76,4,2025-11-04
46786,North,Sports & Fitness,410.97,4,2025-09-19
46787,Northeast,Pharmacy,301.4,2,2025-11-13
46788,Central,Beauty & Personal Care,7243.2,2,2025-10-28
46789,West,Sports & Fitness,320.31,2,2025-10-03
46790,Central,Toys & Games,153.36,4,2025-11-07
46791,West,Toys & Games,4695.67,4,2025-10-23
46792,South,Pharmacy,1257.57,5,2025-11-01
46793,West,Electronics,520.27,4,2025-10-07
46794,Northeast,Toys & Games,114.09,1,2025-09-24
46795,South,Groceries,551.23,4,2025-10-23
46796,Northeast,Home,4888.98,3,2025-10-31
46797,Central,Pharmacy,2593.16,1,2025-09-23
46798,North,Electronics,954.47,3,2025-09-14
46799,Northeast,Sports & Fitness,5219.73,3,2025-10-25
46800,North,Pet Supplies,234.79,2,2025-10-22
46801,East,Toys & Games,5089.97,4,2025-09-07
46802,East,Pharmacy,605.74,4,2025-11-06
46803,South,Apparel,3452.13,2,2025-09-04
46804,Northeast,Stationery & Books,235.1,2,2025-09-19
46805,West,Apparel,1433.79,3,2025-09-13
46806,North,Home,376.5,1,2025-10-08
46807,South,Apparel,406.84,3,2025-10-16
46808,Northeast,Home,1931.73,3,2025-09-11
46809,Northeast,Electronics,152.56,2,2025-09-27
46810,Central,Apparel,4019.8,1,2025-11-27
46811,Central,Apparel,257.29,3,2025-11-05
46812,East,Apparel,7342.54,1,2025-09-15
46813,Central,Pharmacy,354.92,3,2025-10-26
46814,South,Home,3466.33,5,2025-11-20
46815,Northeast,Electronics,215.93,1,2025-09-05
46816,North,Home,5394.94,5,2025-11-06
46817,North,Home,1147.44,5,2025-11-20
46818,Northeast,Home,57.64,3,2025-09-24
46819,West,Pharmacy,440.3,1,2025-10-18
46820,East,Stationery & Books,7482.88,3,2025-11-02
46821,Northeast,Beauty & Personal Care,5525.4,1,2025-11-21
46822,Central,Toys & Games,353.45,4,2025-10-03
46823,West,Beauty & Personal Care,58.96,2,2025-10-15
46824,North,Stationery & Books,443.58,5,2025-09-29
46825,North,Groceries,1542.73,1,2025-09-17
46826,North,Groceries,826.95,1,2025-11-04
46827,South,Apparel,400.87,1,2025-10-31
46828,North,Pet Supplies,242.59,1,2025-10-30
46829,East,Stationery & Books,217.15,4,2025-10-02
46830,South,Apparel,6921.2,5,2025-10-03
46831,West,Groceries,4991.43,5,2025-09-19
46832,West,Groceries,131.55,2,2025-09-14
46833,Central,Groceries,5482.65,3,2025-09-25
46834,South,Stationery & Books,7654.28,4,2025-11-30
46835,East,Sports & Fitness,892.86,5,2025-10-10
46836,West,Home,6080.73,5,2025-11-05
46837,North,Home,536.1,4,2025-10-14
46838,South,Stationery & Books,1551.8,4,2025-10-07
46839,West,Stationery & Books,6656.46,5,2025-11-19
46840,West,Toys & Games,4391.77,2,2025-10-09
46841,East,Apparel,2912.49,2,2025-11-27
46842,West,Home,5402.77,2,2025-10-24
46843,West,Electronics,2383.57,4,2025-09-01
46844,Northeast,Beauty & Personal Care,274.12,4,2025-09-26
46845,Northeast,Electronics,407.64,1,2025-11-07
46846,West,Groceries,1116.52,5,2025-10-15
46847,Northeast,Apparel,6516.87,2,2025-10-18
46848,West,Pet Supplies,6610.24,2,2025-10-24
46849,West,Stationery & Books,178.5,5,2025-09-05
46850,North,Toys & Games,5061.78,4,2025-10-13
46851,East,Sports & Fitness,6403.93,2,2025-11-22
46852,South,Electronics,95.3,3,2025-11-19
46853,West,Apparel,417.91,5,2025-11-04
46854,North,Electronics,172.84,4,2025-10-24
46855,West,Pharmacy,5862.95,4,2025-09-04
46856,East,Electronics,7916.64,5,2025-10-17
46857,North,Pet Supplies,7170.72,4,2025-10-13
46858,North,Pharmacy,228.37,3,2025-10-10
46859,South,Electronics,402.85,2,2025-10-21
46860,Northeast,Electronics,383.98,4,2025-10-22
46861,Central,Stationery & Books,355.86,3,2025-09-11
46862,North,Stationery & Books,389.53,4,2025-09-03
46863,South,Stationery & Books,80.01,1,2025-09-19
46864,Central,Toys & Games,1138.75,3,2025-11-19
46865,Northeast,Beauty & Personal Care,408.18,2,2025-10-09
46866,East,Sports & Fitness,1053.96,4,2025-10-24
46867,Central,Sports & Fitness,6087.33,3,2025-10-21
46868,North,Electronics,6400.24,5,2025-09-30
46869,South,Groceries,2860.22,5,2025-11-26
46870,South,Stationery & Books,261.95,5,2025-10-02
46871,East,Electronics,218.21,1,2025-10-27
46872,Central,Toys & Games,6196.98,3,2025-10-13
46873,South,Groceries,5695.81,4,2025-11-29
46874,West,Home,2472.21,2,2025-09-21
46875,North,Sports & Fitness,7373.73,1,2025-10-03
46876,West,Electronics,5179.7,4,2025-09-17
46877,Central,Apparel,77.07,4,2025-09-08
46878,South,Sports & Fitness,4011.22,2,2025-11-19
46879,West,Apparel,270.36,5,2025-11-26
46880,Central,Pet Supplies,5439.75,1,2025-09-10
46881,Northeast,Pharmacy,1022.31,4,2025-11-07
46882,West,Stationery & Books,185.88,3,2025-11-21
46883,North,Stationery & Books,1351.78,2,2025-11-28
46884,Central,Pharmacy,104.61,3,2025-10-01
46885,North,Beauty & Personal Care,2997.04,4,2025-09-02
46886,North,Home,425.05,5,2025-09-17
46887,West,Pet Supplies,473.41,3,2025-10-07
46888,Northeast,Stationery & Books,5629.58,1,2025-11-18
46889,South,Stationery & Books,199.56,1,2025-09-16
46890,North,Home,465.86,4,2025-10-18
46891,North,Beauty & Personal Care,1782.81,2,2025-10-22
46892,South,Pet Supplies,3034.03,3,2025-11-16
46893,Northeast,Stationery & Books,366.93,2,2025-10-09
46894,Central,Apparel,7797.02,2,2025-10-15
46895,North,Home,210.47,3,2025-11-25
46896,Central,Apparel,652.68,1,2025-10-17
46897,North,Toys & Games,7737.87,4,2025-10-25
46898,Central,Toys & Games,163.65,4,2025-11-06
46899,West,Toys & Games,4858.97,3,2025-10-23
46900,East,Groceries,375.4,3,2025-11-14
46901,West,Electronics,139.11,5,2025-10-24
46902,Northeast,Sports & Fitness,2309.82,4,2025-10-23
46903,Northeast,Beauty & Personal Care,5815.5,2,2025-10-07
46904,Northeast,Sports & Fitness,4044.23,3,2025-09-17
46905,West,Beauty & Personal Care,6792.33,4,2025-11-17
46906,Northeast,Apparel,533.79,4,2025-09-19
46907,South,Electronics,158.26,1,2025-10-27
46908,South,Stationery & Books,2024.04,2,2025-11-29
46909,East,Toys & Games,6711.35,2,2025-10-08
46910,West,Home,1976.71,5,2025-09-18
46911,Northeast,Pharmacy,1784.99,3,2025-09-29
46912,West,Stationery & Books,6030.63,1,2025-11-14
46913,South,Pharmacy,2124.68,5,2025-11-01
46914,East,Home,247.59,5,2025-11-29
46915,Central,Groceries,66.39,2,2025-09-25
46916,Northeast,Electronics,93.58,1,2025-11-20
46917,West,Pet Supplies,7506.37,2,2025-10-15
46918,West,Sports & Fitness,2875.45,3,2025-11-07
46919,West,Electronics,7157.66,4,2025-11-26
46920,East,Beauty & Personal Care,407.67,3,2025-09-02
46921,East,Toys & Games,86.56,3,2025-10-09
46922,West,Sports & Fitness,5357.17,1,2025-11-01
46923,West,Apparel,131.25,1,2025-10-03
46924,Northeast,Beauty & Personal Care,5391.4,4,2025-10-18
46925,East,Pharmacy,457.38,4,2025-09-12
46926,Central,Pet Supplies,5709.61,3,2025-10-12
46927,West,Sports & Fitness,2479.31,5,2025-10-20
46928,Central,Pet Supplies,3040.67,2,2025-10-04
46929,Northeast,Beauty & Personal Care,328.92,3,2025-10-08
46930,North,Home,3420.05,3,2025-11-05
46931,Central,Sports & Fitness,447.27,5,2025-11-13
46932,West,Beauty & Personal Care,5655.48,1,2025-11-27
46933,East,Groceries,857.09,4,2025-09-17
46934,South,Sports & Fitness,1593.95,4,2025-09-21
46935,South,Groceries,426.53,4,2025-09-26
46936,Central,Sports & Fitness,3807.56,3,2025-09-04
46937,West,Toys & Games,218.52,1,2025-11-15
46938,West,Stationery & Books,318.84,5,2025-11-11
46939,North,Home,4005.78,2,2025-10-02
46940,East,Apparel,1733.35,4,2025-10-18
46941,North,Pet Supplies,2979.41,3,2025-11-16
46942,South,Groceries,7924.55,5,2025-09-18
46943,East,Groceries,4574.28,3,2025-10-29
46944,Northeast,Sports & Fitness,326.18,3,2025-09-30
46945,West,Electronics,70.95,1,2025-11-06
46946,East,Toys & Games,6373.77,1,2025-10-10
46947,East,Beauty & Personal Care,155.48,2,2025-09-25
46948,East,Pharmacy,3986.36,4,2025-11-07
46949,West,Beauty & Personal Care,4613.29,5,2025-09-10
46950,Central,Beauty & Personal Care,445.12,2,2025-10-27
46951,West,Pharmacy,5591.35,5,2025-11-17
46952,North,Apparel,429.92,4,2025-10-18
46953,East,Pet Supplies,3963.1,1,2025-11-16
46954,East,Groceries,4151.18,2,2025-10-25
46955,East,Sports & Fitness,4276.42,5,2025-09-21
46956,North,Pharmacy,2211.22,4,2025-10-18
46957,West,Pet Supplies,5469.41,4,2025-09-04
46958,North,Pet Supplies,1200.97,3,2025-11-22
46959,South,Toys & Games,6755.94,2,2025-09-26
46960,West,Pharmacy,253.97,5,2025-11-12
46961,Northeast,Apparel,7846.46,4,2025-10-08
46962,Central,Home,328.6,2,2025-11-04
46963,South,Groceries,335.6,2,2025-10-16
46964,North,Electronics,432.74,1,2025-10-28
46965,South,Pet Supplies,6640.89,1,2025-09-20
46966,North,Apparel,3181.13,4,2025-09-13
46967,West,Groceries,88.03,5,2025-10-05
46968,West,Stationery & Books,5835.43,2,2025-10-24
46969,Central,Electronics,4794.06,3,2025-10-11
46970,Northeast,Apparel,3168.64,3,2025-09-20
46971,East,Electronics,3191.84,2,2025-10-24
46972,Northeast,Apparel,183.36,5,2025-10-15
46973,North,Pharmacy,205.34,5,2025-10-27
46974,Central,Stationery & Books,219.58,4,2025-10-05
46975,West,Pet Supplies,7931.16,4,2025-09-30
46976,South,Beauty & Personal Care,460.73,2,2025-09-09
46977,West,Stationery & Books,168.42,5,2025-10-25
46978,South,Pharmacy,497.36,4,2025-09-13
46979,Northeast,Sports & Fitness,6860.88,2,2025-11-14
46980,Central,Pharmacy,7283.53,4,2025-10-11
46981,Central,Beauty & Personal Care,432.88,4,2025-10-03
46982,North,Sports & Fitness,6205.84,2,2025-09-19
46983,Central,Home,4141.1,5,2025-10-12
46984,East,Stationery & Books,4620.15,3,2025-09-25
46985,Northeast,Beauty & Personal Care,4263.01,3,2025-10-09
46986,West,Beauty & Personal Care,5106.18,5,2025-10-25
46987,North,Home,443.21,4,2025-11-26
46988,East,Beauty & Personal Care,3057.17,1,2025-10-24
46989,South,Apparel,386.98,5,2025-10-23
46990,West,Stationery & Books,3178.68,3,2025-10-08
46991,North,Sports & Fitness,6805.6,1,2025-10-05
46992,North,Stationery & Books,7264.92,3,2025-11-12
46993,Central,Groceries,280.62,5,2025-09-10
46994,Central,Pet Supplies,288.38,1,2025-11-01
46995,Northeast,Pet Supplies,206.11,1,2025-10-22
46996,East,Groceries,489.35,3,2025-10-25
46997,East,Pet Supplies,2303.8,2,2025-10-31
46998,Northeast,Home,4892.59,3,2025-11-09
46999,Central,Beauty & Personal Care,3279.93,3,2025-11-30
47000,Northeast,Toys & Games,409.02,5,2025-10-27
47001,West,Apparel,6328.69,4,2025-10-31
47002,Central,Pharmacy,2042.32,1,2025-11-25
47003,North,Pharmacy,1412.96,5,2025-09-08
47004,East,Pet Supplies,2653.29,2,2025-10-13
47005,Northeast,Pet Supplies,4889.76,3,2025-11-07
47006,West,Pharmacy,474.41,3,2025-10-02
47007,East,Sports & Fitness,433.5,5,2025-09-12
47008,Central,Pharmacy,4994.94,4,2025-10-19
47009,West,Sports & Fitness,7817.09,4,2025-10-09
47010,Central,Pet Supplies,2052.67,2,2025-11-04
47011,South,Pet Supplies,5487.11,4,2025-11-27
47012,West,Beauty & Personal Care,96.73,2,2025-09-03
47013,South,Electronics,6611.08,1,2025-10-30
47014,East,Home,6385.68,4,2025-11-22
47015,South,Sports & Fitness,5539.33,4,2025-10-23
47016,West,Home,533.31,2,2025-11-22
47017,North,Home,160.85,5,2025-11-03
47018,East,Pharmacy,2615.16,2,2025-11-05
47019,Northeast,Apparel,6779.4,5,2025-11-15
47020,Central,Apparel,147.04,1,2025-09-28
47021,Northeast,Apparel,2895.46,3,2025-09-03
47022,South,Home,292.97,5,2025-11-28
47023,Central,Pharmacy,3619.42,1,2025-11-29
47024,West,Beauty & Personal Care,3940.05,1,2025-10-01
47025,South,Pharmacy,1476.14,5,2025-09-03
47026,North,Home,6574.7,5,2025-10-01
47027,North,Home,3276.46,3,2025-09-03
47028,Central,Toys & Games,1050.85,3,2025-11-27
47029,East,Pet Supplies,95.55,4,2025-11-10
47030,Northeast,Groceries,5341.47,4,2025-10-02
47031,Northeast,Apparel,4138.85,3,2025-11-03
47032,West,Pet Supplies,2690.83,5,2025-09-03
47033,North,Pet Supplies,5927.69,5,2025-10-08
47034,East,Pet Supplies,2000.86,3,2025-10-08
47035,North,Stationery & Books,5638.78,1,2025-11-07
47036,Central,Pet Supplies,238.46,1,2025-11-26
47037,North,Sports & Fitness,3516.39,3,2025-10-17
47038,Central,Pharmacy,318.0,5,2025-10-28
47039,Central,Electronics,5133.16,4,2025-10-25
47040,East,Stationery & Books,4490.38,5,2025-11-26
47041,Central,Pharmacy,858.27,4,2025-09-18
47042,East,Toys & Games,434.46,2,2025-09-20
47043,East,Stationery & Books,3961.97,1,2025-09-30
47044,West,Apparel,199.0,5,2025-09-19
47045,North,Toys & Games,2816.74,3,2025-11-10
47046,North,Home,4281.61,3,2025-11-01
47047,South,Beauty & Personal Care,3630.88,3,2025-09-28
47048,West,Sports & Fitness,398.77,5,2025-10-25
47049,East,Groceries,7375.17,4,2025-10-29
47050,South,Pharmacy,453.33,4,2025-09-02
47051,West,Beauty & Personal Care,1215.68,5,2025-09-04
47052,Central,Stationery & Books,6139.62,4,2025-10-05
47053,East,Toys & Games,6213.33,5,2025-11-01
47054,Central,Pet Supplies,7560.89,3,2025-11-10
47055,South,Electronics,5861.58,5,2025-10-15
47056,East,Pharmacy,368.39,1,2025-11-03
47057,West,Stationery & Books,3418.02,3,2025-10-13
47058,South,Stationery & Books,2884.98,5,2025-10-22
47059,North,Beauty & Personal Care,1138.75,5,2025-10-17
47060,South,Sports & Fitness,4795.96,3,2025-09-19
47061,North,Beauty & Personal Care,292.04,2,2025-09-25
47062,East,Stationery & Books,6521.05,4,2025-10-18
47063,West,Groceries,117.51,4,2025-10-29
47064,East,Stationery & Books,1372.3,5,2025-11-24
47065,Central,Stationery & Books,1793.73,5,2025-11-12
47066,North,Home,382.8,3,2025-09-19
47067,West,Sports & Fitness,5929.08,5,2025-10-08
47068,North,Pharmacy,1451.53,4,2025-11-22
47069,East,Stationery & Books,97.54,2,2025-09-12
47070,East,Sports & Fitness,6381.36,1,2025-11-08
47071,Northeast,Apparel,3446.59,2,2025-09-24
47072,Central,Stationery & Books,3800.69,3,2025-10-26
47073,South,Electronics,2707.48,3,2025-09-11
47074,North,Beauty & Personal Care,2073.92,2,2025-09-15
47075,East,Pharmacy,6443.68,4,2025-10-06
47076,North,Home,7867.86,2,2025-09-20
47077,Northeast,Pet Supplies,2256.18,5,2025-10-07
47078,South,Apparel,6461.71,3,2025-11-14
47079,North,Sports & Fitness,103.78,5,2025-11-25
47080,South,Stationery & Books,406.18,4,2025-10-29
47081,West,Groceries,7766.74,1,2025-09-09
47082,North,Pet Supplies,261.1,4,2025-09-27
47083,East,Electronics,2757.48,3,2025-11-08
47084,Northeast,Electronics,6292.35,5,2025-10-30
47085,West,Pet Supplies,144.47,1,2025-10-18
47086,North,Beauty & Personal Care,458.95,2,2025-10-18
47087,Central,Beauty & Personal Care,3503.89,5,2025-10-01
47088,East,Home,326.75,3,2025-09-06
47089,West,Pharmacy,2674.33,2,2025-11-30
47090,Central,Toys & Games,7378.93,3,2025-10-29
47091,West,Stationery & Books,469.94,2,2025-11-22
47092,West,Sports & Fitness,249.48,2,2025-10-09
47093,West,Home,7613.77,2,2025-11-05
47094,South,Home,5374.55,4,2025-11-15
47095,North,Home,456.37,1,2025-10-29
47096,West,Pet Supplies,7298.98,4,2025-11-28
47097,East,Pharmacy,7400.71,2,2025-09-18
47098,South,Groceries,1183.81,3,2025-10-18
47099,South,Pharmacy,2991.08,1,2025-10-18
47100,Central,Home,208.67,3,2025-10-07
47101,West,Sports & Fitness,5141.95,3,2025-11-28
47102,Central,Beauty & Personal Care,174.24,5,2025-10-30
47103,South,Toys & Games,1456.51,1,2025-10-20
47104,East,Groceries,7143.43,2,2025-10-07
47105,South,Groceries,373.48,1,2025-09-07
47106,South,Stationery & Books,6634.21,2,2025-09-17
47107,Central,Sports & Fitness,3037.33,1,2025-10-14
47108,East,Sports & Fitness,4336.19,5,2025-09-08
47109,East,Electronics,3565.56,3,2025-11-01
47110,South,Stationery & Books,4195.36,2,2025-11-23
47111,Northeast,Groceries,7976.97,1,2025-09-30
47112,East,Pharmacy,5315.48,2,2025-10-25
47113,West,Pharmacy,4859.15,1,2025-11-01
47114,West,Apparel,3977.61,5,2025-09-12
47115,Central,Groceries,7664.89,3,2025-11-23
47116,South,Pharmacy,4293.13,3,2025-09-30
47117,West,Beauty & Personal Care,453.0,5,2025-09-13
47118,Northeast,Groceries,2721.91,2,2025-09-22
47119,South,Pet Supplies,7937.14,3,2025-11-03
47120,West,Home,1799.22,2,2025-11-12
47121,Central,Pharmacy,5770.79,5,2025-11-28
47122,East,Pharmacy,230.41,1,2025-09-07
